channel,message_id,date,views,forwards,raw_text
@gazetauz,63669,2026-08-20 09:59:15,13100,7,"В Uztelecom рассказали, какие новые сервисы и технологические направления компания развивает наряду с традиционными услугами связи. 

Похожие изменения происходят в банковской сфере и e-commerce, где компании все чаще выходят за рамки привычного бизнеса (реклама).

https://www.gazeta.uz/ru/2026/08/20/uztelecom/"
@gazetauz,63670,2026-08-20 11:04:35,11986,20,"Первый заместитель министра энергетики Умид Мамадаминов заявил, что власти намерены изменить условия реализации проектов малых и микроГЭС, чтобы исключить случаи получения земельных участков без последующего строительства станций. 

По его словам, некоторые проекты на аукционах приобретались практически по нулевой стоимости, что могло указывать на интерес инвесторов прежде всего к земле, а не к производству электроэнергии.

Всего в Узбекистане определено около 3000 потенциальных точек для строительства малых и микроГЭС, более 2500 из них уже выставлены на аукцион. 

Теперь проекты планируется заново оценить с учётом наличия водного потока, ожидаемой выработки и необходимости модернизации гидротехнических сооружений, разделив их на три категории.

https://www.gazeta.uz/ru/2026/08/20/energy/

[Telegram](https://t.me/gazetauz)  |  [Instagram](https://instagram.com/gazetauzb)  |  [YouTube](https://youtube.com/@GazetaUzb)"
@gazetauz,63671,2026-08-20 11:30:04,11168,20,"В ночь на 20 августа Киев подвергся массированной воздушной атаке со стороны России. 

Погибли 15 человек, более 30 пострадали, повреждены жилые дома и объекты инфраструктуры. 

21 августа объявлен днём траура в столице Украины.

https://www.gazeta.uz/ru/2026/08/20/kyiv-attack/

[Telegram](https://t.me/gazetauz)  |  [Instagram](https://instagram.com/gazetauzb)  |  [YouTube](https://youtube.com/@GazetaUzb)"
@gazetauz,63672,2026-08-20 11:45:13,10804,33,"В Узбекистане мощностей Республиканского центра хранения радиоактивных отходов может хватить ещё примерно на 4−5 лет. Сейчас четыре из десяти хранилищ уже заполнены, остальные — на 50−92%, сообщил заместитель председателя Комитета промбезопасности Сардорбек Якубеков.

На этом фоне Законодательная палата 18 августа приняла в первом чтении проект закона «Об обращении с радиоактивными отходами», который должен впервые комплексно урегулировать весь цикл обращения с ними — от образования и переработки до транспортировки, хранения и захоронения.

Документ вводит единые требования безопасности, принцип «загрязнитель платит», предусматривает национального оператора и участие общественности. 

Отдельно власти намерены урегулировать вопросы уранового наследия: только на хвостохранилище ГМЗ-1 накоплено более 57 млн тонн урановых отходов.

https://www.gazeta.uz/ru/2026/08/20/radioactive/

[Telegram](https://t.me/gazetauz)  |  [Instagram](https://instagram.com/gazetauzb)  |  [YouTube](https://youtube.com/@GazetaUzb)"
@gazetauz,63673,2026-08-20 12:00:14,10217,19,"Новая моментальная карта UZCARD Moment от Tenge Bank выдаётся сразу в отделении, а активировать её клиент может самостоятельно в Tenge24 всего за несколько минут.

Главное преимущество UZCARD Moment — максимально простой и быстрый путь от получения карты до начала её использования (реклама).

https://www.gazeta.uz/ru/2026/08/20/tenge-bank/"
@gazetauz,63674,2026-08-20 12:21:13,10219,37,"Система оплаты проезда по первой платной автодороге Узбекистана Ургенч — Хива сейчас работает в тестовом режиме и будет полностью запущена с 25 августа, сообщили «Газете» в Комитете по автодорогам.

Стоимость проезда для легковых автомобилей по всему маршруту составляет 25 тысяч сумов, по сокращённому участку — 20 тысяч.

Оплата будет взиматься в электронном виде без остановки автомобилей. Пользователи смогут оплачивать поездки вручную или подключить автоматическое списание средств, а также получать через сайт и мобильное приложение данные о состоянии дороги, пробках, времени в пути и погоде.

Новая четырёхполосная трасса протяжённостью 35 км должна сократить время поездки между Ургенчем и Хивой с 45−50 до 15−20 минут. Её пропускная способность превышает 20 тысяч автомобилей в сутки, максимальная разрешённая скорость достигает 150 км/ч.

https://www.gazeta.uz/ru/2026/08/20/toll-roads/

[Telegram](https://t.me/gazetauz)  |  [Instagram](https://instagram.com/gazetauzb)  |  [YouTube](https://youtube.com/@GazetaUzb)"
@gazetauz,63675,2026-08-20 13:00:10,9113,14,"Более 152 тысяч студентов в Узбекистане, или около 20,5% всех обучающихся на дневной форме, на начало 2025/2026 учебного года проживали в арендованных квартирах. 

Всего в 202 вузах страны насчитывалось 741,5 тысячи студентов-очников. Из них около 441 тысячи, или 59%, жили в собственном доме либо у близких родственников и оттуда добирались на учёбу.

Ещё 102 тысячи студентов проживали в общежитиях вузов, а более 44 тысяч — в общежитиях, построенных на основе государственно-частного партнёрства.

По данным МВД, около 70% студентов не обеспечены местами в общежитиях, поэтому многие вынуждены снимать жильё, как правило, группами по четыре-пять человек. Власти считают, что действующие правила регистрации по месту пребывания не должны создавать для них дополнительные сложности.

https://www.gazeta.uz/ru/2026/08/20/students-uzb/

[Telegram](https://t.me/gazetauz)  |  [Instagram](https://instagram.com/gazetauzb)  |  [YouTube](https://youtube.com/@GazetaUzb)"
@gazetauz,63676,2026-08-20 13:15:18,8600,25,"Дональд Трамп объявил о начале «самой сокрушительной» экономической операции против Ирана из-за отсутствия прогресса по сделке. 

Президент США пообещал, что любая страна, которая будет помогать Тегерану, «сама столкнётся с огромными экономическими последствиями».

https://www.gazeta.uz/ru/2026/08/20/trump-iran/

[Telegram](https://t.me/gazetauz)  |  [Instagram](https://instagram.com/gazetauzb)  |  [YouTube](https://youtube.com/@GazetaUzb)"
@kunuzofficial,173067,2026-08-08 17:04:31,344169,1141,"**“Чўққида ҳеч нарса йўқ экан...” — Жалолиддин Аҳмадалиев машҳурлик бадали, тўй бизнеси ва нота билмаслиги ҳақида**

“Гитарамиз сими узилиб кетса ҳам қўшиқ айтишга иштиёқ бор эди. Ҳозир ҳамма шароит бор, лекин ўша иштиёқ йўқ...” 

Ўзининг самимий ва дардли тароналари билан қисқа фурсатда миллионлаб тингловчилар қалбидан жой олган хонанда Жалолиддин Аҳмадалиев Кun.uzʼга интервю берди. Қаҳрамонимиз санъатга кириб келиши, “олий маълумотли ошиқ” ибораси ортидаги аламли ҳақиқат, шоу-бизнеснинг ғирромликлари ҳамда машҳурлик олиб келган беҳаловатлик ҳақида очиқ-ойдин сўз [юритди](https://kun.uz/kr/09669647).

[**📹СУҲБАТНИ ТЎЛИҚ ТОМОША ҚИЛИНГ**](https://youtu.be/gDRZxP8UsN4)"
@kunuzofficial,173068,2026-08-09 05:11:16,352491,90,"**Аҳоли уйларида тозалик рейдлари ва Тошкентдаги ноқонуний қурилишлар — ҳафта дайжести**

➖ Тозаликка мажбурлаш кампанияси: одамларнинг шахсий ҳаёт дахлсизлиги бузилмоқда.

➖Миграция агентлигидаги коррупция: қидирувдаги собиқ ходимнинг иддаоларидан бири тасдиқланди.

➖Ҳаддидан ошган ҳайдовчиларга кескинроқ чоралар: энди нафақат гувоҳнома, автомобил ҳам олиб қўйилиши мумкин.

➖Газсиз ҳудудларга арзонроқ электр: янги вазир ҳам чегирма ҳақида ваъда берди.

Ортда қолган ҳафтанинг Ўзбекистон ҳаётига оид шу ва бошқа мавзулари – Kun.uz [дайжестида](https://kun.uz/kr/55438664).

[**📹 ВИДЕОШАРҲНИ ТОМОША ҚИЛИНГ**](https://youtu.be/pyh-1h7m5q8)"
@kunuzofficial,173069,2026-08-09 07:05:47,317897,450,"**Фарғонада «Мансур Казанский» лақабли шахс қўлга олинди**

У шериклари билан Фарғона шаҳрида фуқародан товламачилик йўли билан 200 минг доллар талаб қилганликда гумонланмоқда.

👉 https://kun.uz/kr/38138035

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173070,2026-08-09 07:50:07,305960,11,"**Илҳом Алиев Трамп билан телефон орқали мулоқот қилди**

Суҳбатда Вашингтон саммитига бир йил тўлгани муносабати билан Озарбойжон ва Арманистон ўртасидаги тинчлик жараёни муҳокама қилинган. Томонлар узоқ йиллик можарога барҳам берилганини таъкидлаган.

👉 https://kun.uz/kr/14892500

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173071,2026-08-09 08:02:20,318183,86,"**«Макка пакти Эронга қарши қаратилмаган ва НАТОнинг 5-моддасига тенг» – Туркия**
 
🇹🇷🇸🇦🇵🇰 Туркия, Покистон ва Саудия Арабистони ўртасида имзоланган мудофаа пакти техник жиҳатдан **НАТОнинг жамоавий мудофаа кафолатига доир ""5-моддаси""га тенгдир**, деди Туркия ташқи ишлар вазири. 

🇪🇬 Фидан, шунингдек, ушбу келишув **Эронга қарши қаратилмагани** ва унга Миср ҳам қўшилишини таъкидлади.

👉 https://kun.uz/kr/50194882

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173072,2026-08-09 10:12:23,319197,174,"**«Реал» ўз тарихидаги энг қиммат харидни амалга оширди**

Мадридликлар 19 ёшли Диоманде учун космик даражадаги сумма сарфламоқда. У клуб учун Криштиану Роналду, Гарет Бэйл, Эден Азар ва Жуд Беллингҳэмдан ҳам қимматроқ харидга айланди. Бундан ташқари, у футбол тарихидаги энг қиммат бешинчи футболчи (ундан олдинда фақат Неймар, Мбаппе, Дембеле ва Исак бор) бўлмоқда.

Бу футболчи ҳақида нималар маълум ва у кутилмаларни оқлайдими?

👉 https://kun.uz/kr/30264844

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173073,2026-08-09 11:09:01,324344,171,"**Навоий вилоятида ишчини тупроқ босиб қолди**

Навоий вилоятининг Қизилтепа туманида 59 ёшли ёлланма ишчи қувурларни таъмирлаш вақтида тупроқ босиб қолиши оқибатида вафот этди. Атрофдагилар унга ёрдам беришга уринган, аммо қуруқ қўл ва белкурак билан бунинг уддасидан чиқа олишмаган.

👉 https://kun.uz/kr/22861076

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173074,2026-08-09 12:43:01,324809,288,"**Сирдарёда «Каптива» юк машинаси билан тўқнашди**

ЙТҲга юк машинаси қайрилиб олиш қоидасини бузгани сабаб бўлган. Тўқнашув оқибатида ёнғин чиқиб, «Каптива»даги уч киши ҳалок бўлган.

👉 https://kun.uz/kr/66047886

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173076,2026-08-09 14:05:11,311756,73,"**Инфантино атрофида янги можаро: у УЕФАда ишлаган вақтида маъшуқасига катта пул тўлашда айбланмоқда
**
УЕФАдагилар барчасини тасдиқлаган, ФИФА рад этмоқда.

👉 https://kun.uz/kr/17543155

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173077,2026-08-09 15:07:02,309166,36,"**Россия Харкив ва Одессага, Украина – Белгородга зарба берди**. **Суратлар**

Зеленский 40 кунлик «таъсир операцияси» якунларини сарҳисоб қилди ва логистика бўйлаб янги зарбалар билан таҳдид қилди.

📸 👉 https://kun.uz/kr/68216730

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173078,2026-08-09 15:40:16,309995,54,"**КХДР Украина урушида яна фаоллашяпти. Бу нимани англатади?**

Пхенян Россияга нафақат қурол-яроғ, балки ҳарбий хизматчилар ва ракета бўлинмаларини ҳам юбораётгани ҳақида хабарлар бор. 90 нафар шимолий кореялик ҳарбийдан иборат бўлинма 120 та баллистик ракета ва 6 та учириш қурилмаси билан Россия ғарбига жойлаштирилиши айтиляпти. Бу амалга ошса, КХДРнинг урушдаги иштироки янги босқичга ўтади. Бундай вазият Киевнинг жавоб чораларига, шунингдек Сеул ва Токионинг Украинани кўпроқ қўллашига олиб келиши мумкин.

[📹 ВИДЕОНИ ТОМОША ҚИЛИНГ](https://kun.uz/kr/81575625)"
@kunuzofficial,173079,2026-08-09 16:20:11,311832,91,"**АҚШда қурол тақчиллиги, Кореяда массаж можароси – ҳафта дайжести**

🔘 Россия – Украина уруши окопдан шаҳарларга кўчди. Энди ҳеч қаер хавфсиз эмас: соҳиллар ҳам, машина-дўконлар ва ҳатто уйлар ҳам!

🔘 Американинг қуроли тугаяпти. Трамп ҳукумат йиғилишида уруш вазиридан ҳисоб сўради. Эронга «иккинчи жаҳон уруши давридан буён энг йирик зарба» катта эҳтимол шу сабаб бекор қилинган.

🔘 Кореяда мисли кўрилмаган можаро: корейслар ЖЧ саралашида ишлаган ҳакамлар «мезбонлар фойдасига қарор чиқариши учун» уларга массаж хизмати ташкил [қилиб берган](https://kun.uz/kr/64984715).

[**📹 БАТАФСИЛ YOUTUBE'ДА КЎРИНГ**](https://youtu.be/H7j4nwPNoxc)"
@kunuzofficial,173080,2026-08-09 17:10:22,333338,783,"**Турон — харитадаги ЯНГИ КУЧ | MAYDON**

Туркийлар — харитадаги энг кенг тарқалган оилалардан бири. Японларнинг Nissan Qashqai машинаси номи ҳам улардан олинган. Чингизхон давридан токи бугунги Мўғулистоннинг ҳам, Хитойни уч аср бошқарган манжурларнинг расмий алифболари ҳам уларники. Одамлар орасида Буюк Хитой девори улардан ҳимояланиш учун қурилгани, Колумб кашф қилган Америка ҳиндулари, японлар ва гринландиялик туб аҳоли ҳам аслида шу этник гуруҳга мансуб эканлиги ҳақида гаплар юради. [**MAYDON**](https://www.instagram.com/maydon_rasmiy?igsh=eG1yaDA1ajViNm1k&utm_source=qr) жамоаси навбатдаги қизиқ ва катта мавзуни қисқа дақиқаларда тушунтиради. 

[📹👉**ҲОЗИРОҚ КЎРИШ УЧУН**👈](https://youtu.be/gKaEvTOoJg4?si=PeyWYrTyIdwbHaYD)"
@kunuzofficial,173081,2026-08-10 04:02:16,314391,194,"**Илон Маск дунёдаги энг катта ва энг қимматли бинони қурмоқчи**

Маълумот берилишича, мажмуанинг майдони қарийб 9,3 млн квадрат метрни (1300та футбол майдонига тенг) ташкил этади.

«Terafab дунёдаги энг катта ва энг қимматли бино бўлади», — дея таъкидлаган Илон Маск.

👉 https://kun.uz/kr/45715236

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173082,2026-08-10 05:01:38,314456,771,"**Иккинчи мутахассисликка қабул 10 августда якунланади
**
2026-2027 ўқув йили учун иккинчи ва ундан кейинги олий таълимга онлайн ариза қабул қилиш 10 август куни якунланади. 

Номзодлар шу кунни ҳам қўшиб ҳисоблаганда my.edu.uz платформаси орқали ҳужжат топшириши мумкин.

👉 https://kun.uz/kr/98620673

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173083,2026-08-10 06:05:09,316193,881,"**10 август куни автомобилдан фойдаланган давлат хизматчилари жавобгарликка тортилади
**
“Автомобилсиз кун” ва “Автомобилсиз ҳафта” акциялари доирасида давлат фуқаролик хизматчилари томонидан автотранспорт воситаларидан фойдаланиш жавобгарликка сабаб бўлади.

Ушбу тадбирлар президентнинг 2026 йил 25 мартдаги “Атмосфера ҳавоси сифатини яхшилашга қаратилган “Тоза ҳаво” умуммиллий лойиҳасини амалга ошириш чора-тадбирлари тўғрисида”ги фармонига мувофиқ, ҳар ойнинг 10 ва 25-саналарида ўтказиб келинмоқда.

👉 https://kun.uz/kr/76349628

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173084,2026-08-10 06:35:01,307118,515,"**Ҳафта давомида ҳаво +42 даражагача исийди
**
Ҳафта давомида Ўзбекистон ҳудуди бўйича иссиқ об-ҳаво бўлиши кутилмоқда. Ҳарорат кундуз кунлари +37…+42, кечалари +21…+26 даража атрофида бўлади. Айрим ҳудудларда шамол кучайиши мумкин.

👉 https://kun.uz/kr/09278357

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173085,2026-08-10 07:05:13,318187,866,"**Инсон иқтисоддан устун: Кореяда компаниялар жазирама сабаб ходимларига таътил берди**

Кореяда 1904 йилдан бери энг иссиқ ҳарорат қайд этилди – 42,5 градус. Президент буни миллий фалокат дея атади. Катта компаниялар эса ўз ходимларига 10 кунгача меҳнат таътили берди, ҳаттоки улар хорижга ҳам компания ҳисобидан дам олишга жўнатилган. 

Кореяда таътилни иқтисодий зарар эмас, меҳнат ҳуқуқининг бир қисми ва келажакка инвестиция деб қабул қилишади, дейди Kun.uz билан гаплашган Сеулдаги тадқиқотчи Дониёр Бобоев.

[📹 **ТЎЛИҚ ВИДЕОНИ ТОМОША ҚИЛИНГ**](https://kun.uz/kr/47961481)"
@kunuzofficial,173086,2026-08-10 07:32:45,309893,448,"**Энди банклардан 500 долларгача нақд валютани паспортсиз сотиб олиш мумкин**

Ўзбекистонда 9 августдан банклардан 500 долларгача бўлган нақд чет эл валютасини паспорт, ID карта ёки уларнинг ўрнини босувчи бошқа ҳужжатларсиз олиш мумкин. Аввал шахсни тасдиқловчи ҳужжатсиз банкдан фақатгина 100 доллар сотиб олиш мумкин эди.

👉 https://kun.uz/kr/65264128

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173087,2026-08-10 08:20:04,311958,682,"**“АҚШда ҳаммасини нолдан бошладим” – Ришод Собиров**

Олимпия ўйинларининг 3 карра совриндори, икки карра жаҳон чемпиони, ўзбек ва дунё дзюдосининг машҳур вакилларидан бири Ришод Собиров Kun.uz'га интервю берди. 

У суҳбатда дзюдога кириб келиши, чемпионлик йўлидаги машаққатлар, сохта дўстлар, спортчилик фаолиятини тугатганидан сўнг АҚШга кетиб, “трак” ҳайдагани, кондиционер ўрнатгани ҳақида гапириб берди.

📹 [**ВИДЕОНИ ТОМОША ҚИЛИНГ**](https://www.youtube.com/watch?v=JONJvzCX1tE&t=1s)"
@kunuzofficial,173088,2026-08-10 09:22:26,296027,324,"**Татаристонда 13 киши ҳалок бўлиб, ўнлаб кишилар яраланди**

Россия регионлари бўйлаб 450 дан ортиқ дрон ҳужум уюштирган. Татаристонда мотам эълон қилинди.

👉 https://kun.uz/kr/55532892

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173089,2026-08-10 10:05:09,290416,79,"**Ҳўрмузни очиш шартлари ва Киевга ракета сотаётган турклар – кун дайжести**

• Теҳрон расмийларига кўра, Ҳўрмуз бўғозининг қайта очилиши — қисман АҚШнинг ҳужумларида етказилган зарар учун компенсация тўлашига боғлиқ;

• Украин нашрларига кўра, Киев Туркиядан 70 та ATACMS ва ёппасига ўт очиш реактив тизимларини сотиб оляпти;

• Канаданинг ғарбий қисмида — Британия Колумбиясида авж олаётган ўрмон ёнғинлари кучайиб, фавқулодда ҳолат даражасига етди;

• Хитойда эса «Делфин» тайфуни оқибатида миллиондан ортиқ одам ўз уйларидан эвакуация қилинди;

• Туркия ташқи ишлар вазири Ҳоқон Фидан Макка пакти — Эрон ёки бошқа бирор давлатга қарши қаратилмаганини таъкидлади;

• Нетаняҳу АҚШ президенти Доналд Трампнинг Ғазо бўйича сўнгги режасини рад этишини таъкидлади.

👉 https://kun.uz/kr/98378676

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173090,2026-08-10 10:45:09,279211,576,"**Бразилияда футболчи голни нишонлаш вақтида туннелга тушиб кетди**

«Коритиба» клуби ҳимоячиси голини нишонлашга берилиб, диққатни йўқотди. Аммо чуқурликдан қайтиб чиққанида гол офсайд туфайли бекор қилинди.

Эътиборли жиҳати, худди шу каби ҳолат худди шу стадионда 12 йил олдин ҳам рўй берганди (2-видео). Ўшанда ҳам «Коритиба» футболчиси голни мухлислар қаршисига бориб нишонлаш учун реклама тахтасидан ошиб ўтган ва кириш қисми очиқ турган туннелга тушиб кетганди.

👉 https://kun.uz/kr/39141383

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173093,2026-08-10 11:06:58,303355,706,"**Татаристонда 7 ўзбекистонлик ҳалок бўлди
**
Украина дронлари Татаристоннинг Нижнекамск шаҳрига қилган ҳужум оқибатида ҳалок бўлган 13 кишидан 7 нафари Ўзбекистон фуқаролари экани маълум қилинди.

Ҳужумдан кейин 75 киши тиббий ёрдам сўраб мурожаат қилган, жабрланганлар орасида ҳам Ўзбекистон фуқаролари бор ёки йўқлиги ҳозирча номаълум. 

👉 https://kun.uz/kr/15583820

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173095,2026-08-10 12:00:09,299925,73,"**""Яхшилик Аирдропи (Airdrop of Hope)"": Uzum, PUBG MOBILE ва Она фонди Билимлар куни муносабати билан хайрия тадбирини йўлга қўймоқда**

PUBG MOBILE ўйинчилари шунчаки ўйинда иштирок этиш орқали бутун Ўзбекистон бўйлаб кам таъминланган оилаларга фарзандларини янги ўқув йилига тайёрлашга ёрдам беришлари мумкин. Uzum ва PUBG MOBILE ҳамда Она фонди эса ўйин ҳамжамиятининг фаоллигини ҳақиқий ёрдамга айлантиради.

👉 https://kun.uz/kr/17220516

Реклама"
@kunuzofficial,173096,2026-08-10 12:06:01,315495,398,"**Дала яна қизийди**

10–16 август кунлари қишлоқ хўжалиги учун яна юқори ҳарорат ва қуруқ об-ҳаво фони ҳукм суради. Айрим ҳудудларда +41…+43 даражагача кўтариладиган иссиқлик тупроқдаги намликнинг тез камайиши, суғоришга бўлган талабнинг ортиши ва экинлар учун физиологик стресснинг кучайишига олиб келиши мумкин. 

Ҳафта охирида ҳароратнинг бироз пасайиши эса далалар учун қисқа муддатли енгиллик яратади.

Ҳафта давомида кутилаётган об-ҳаво билан иқлимшунос Эркин Абдулаҳатов таништиради.

👉 https://kun.uz/kr/69495567

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173098,2026-08-10 14:04:22,303554,288,"""**Мармар гўшт"", Hyundai Palisade ва  “Piramit Tower”даги уйлар. Миграция агентлигининг ""ички ошхонаси""да нима гаплар? **

“Корея иши” фигуранти сифатида халқаро қидирувга берилган Азиз Тоштемиров Миграция агентлигининг амалдаги раҳбари Беҳзод Мусаевга нисбатан жиддий даъволарни илгари суряпти. У юқори лавозимли амалдорларни қимматбаҳо буюмлар талаб қилиш, имтиҳонларни сохталаштириш ҳамда давлат маблағларини ўзлаштиришда айблаяпти.

Ўз навбатида Миграция агентлиги 2020-2025 йилларда Тоштемировнинг расмий даромади ва у томонидан оила аъзоларининг номига харид қилинган кўчмас мулк объектлари қиймати ўртасида 10 баробар фарқ борлигини маълум қилди.

👉 https://kun.uz/kr/63092940

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173099,2026-08-10 15:14:55,299234,52,"**Мусофирликдаги ўзбекистонликлар фожиаси ва 3 триллион сўм коррупция зарари — маҳаллий дайжест
**
▪️Украина дронлари Россиянинг Нижнекамск шаҳрига ҳужум қилди, оқибатда 13 киши ҳалок бўлди, уларнинг 7 нафари ўзбекистонлик экани айтилди.

▪️Банкдан 500 долларгача нақд валютани паспортсиз сотиб олиш имконияти жорий этилди.

▪️Коррупция оқибатида давлатга қарийб 3 трлн сўм зарар етказилди.

▪️Тошкентда скутер ва мопед ҳайдовчилари бўйича рейд ўтказилди.

▪️Ўзбекистонда ярим йилда ўғил болалар кўпроқ туғилди.

🗓 Куннинг муҳим янгиликлари билан таништирамиз.

👉 https://kun.uz/kr/45961836

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173100,2026-08-10 15:32:01,319881,566,"**Колумбияда кучли зилзила рўй берди
**
10 август куни Колумбия ғарбида, Чоко департаментида кучли зилзила рўй берди. АҚШ Геология хизмати унинг кучини 7,4 магнитуда этиб баҳолаган.

Гувоҳларга кўра, зилзила афтершоклар билан беш дақиқага яқин вақт давом этган. Қўшни Эквадорда ҳам силкиниш кучини сезишган.

👉 https://kun.uz/kr/33422282

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173102,2026-08-10 16:07:24,319151,436,"**Татаристонда ҳалок бўлган ўзбекистонликлар сони ошди
**
Ўзбекистон ФВВ Татаристоннинг Нижнекамск шаҳрида украин дрони зарбаси оқибатлари бўйича қўшимча маълумот берди. Унга кўра, ҳалок бўлган ўзбекистонликлар сони 8 нафарни ташкил этмоқда, шунингдек, Ўзбекистоннинг яна бир неча фуқароси жароҳатланиб, шифохонага ётқизилган.

Қайд этилишича, улар қурилиш корхонасида қурувчи бўлиб ишлаган. Дрон улар яшаётган ҳостелга келиб урилган.

👉 https://kun.uz/kr/57063834

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173103,2026-08-10 17:01:48,328536,525,"**Тошкентда одамларни қўрқитиб, пул ундирган «Иззат Назарбек» ушланди
**
У қўрқитиш ва зўравонлик йўли билан фуқаролардан жами 108 минг АҚШ доллари ҳамда бошқа мол-мулкларни ундиришда, шунингдек, шахсий суратларини тарқатиш билан шантаж қилиб, бир аёлни жинсий алоқага мажбурлашда гумонланмоқда.

👉 https://kun.uz/kr/27178460

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173104,2026-08-11 04:04:16,310794,96,"**Ўзбекистоннинг олтин-валюта захиралари ошди
**
Ўзбекистоннинг олтин-валюта захиралари июл ойида 589,8 млн долларга кўпайиб, 1 август ҳолатига 64,34 млрд долларни ташкил этди. Ўтган ой давомида захираларнинг валюта қисми 208,6 млн долларга, олтин қисмининг қиймати 365,2 млн долларга ошди. 

Ўз навбатида, регулятор инвестиция киритган қимматли қоғозлар портфели 1,1 млрд долларга ёки 38 фоизга қисқарди.

👉 https://kun.uz/kr/45397420

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173105,2026-08-11 05:05:07,298893,84,"**Колумбиядаги зилзилада 132 киши ҳалок бўлди
**
Колумбияда 7,4 магнитудали кучли зилзила оқибатида камида 132 киши ҳалок бўлди, 570 киши жароҳатланди. 

Мамлакат президенти Абелардо де ла Эсприэля умуммиллий фавқулодда ҳолат эълон қилиб, барча мавжуд ресурсларни табиий офат оқибатларини бартараф этишга сафарбар қилишни буюрди.

👉 https://kun.uz/kr/31125896

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173106,2026-08-11 06:04:44,298437,396,"**☄️** **Kia Carens — ҳар бир оилавий сафар учун мукаммал танлов!**

**Ҳозирда Kia Carens махсус шартлар асосида тақдим этилмоқда: **
▪️ Бошланғич тўлов — 40% (135 960 000 сўмдан); 
▪️ Ойлик тўлов — 3 399 000 сўмдан 
▪️ Муддат — 5 йилгача 
▪️ Йиллик ставка — 0%.

🔥 **Афзалликлари**: 
- 6 ўриндиқли кенг салон
- Иккинчи қаторда капитан ўриндиқлар
- Ишончли двигател
- Замонавий дизайн

**📞 Батафсил маълумот:** **+998555001331**

Реклама"
@kunuzofficial,173107,2026-08-11 06:16:01,296406,151,"**Сурхондарёда ҳайдовчининг қариндошлари ЙПХ ходимларига тан жароҳати етказди
**
Ҳолат Ангор туманида содир бўлган. ЙПХ ходимларини кўрган Damas ҳайдовчиси қочиб, шубҳали ҳаракат содир этган. Уни кузатиб борган ЙПХ ходимлари яшаш уйи яқинида тўхтатиб, спиртли ичимлик ҳиди келгани сабабли тиббий кўрикка олиб бормоқчи бўлган. 

Шунда ҳодиса жойига ҳайдовчининг яқин қариндошлари ва қўшниси етиб келиб, икки ходимга тан жароҳати етказган.

👉 https://kun.uz/kr/84313469

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
@kunuzofficial,173108,2026-08-11 07:05:08,296125,50,"**Руминияда сув танқислиги АЭС ишига хавф солмоқда
**
Руминияда қурғоқчилик оқибатида Дунай суви рекорд даражада пасайиши атом энергетикасига жиддий таъсир кўрсатмоқда. Мамлакат расмийларига кўра, дарё оқимини ўзгартириш ва АЭС атрофида сув сатҳини сунъий равишда кўтариш чораларидан сўнг амалдаги реактор камида яна тўққиз кун ишлай олади. 

Руминияда август ойи давомида энергетик фавқулодда ҳолат режими жорий этилган.

👉 https://kun.uz/kr/75712765

[Kun.uz расмий канали](https://t.me/kunuzofficial)"
